customer_id,kyc_type,result,fail_reason,completed_at,is_test_data
C00001714,BANK_CARD,PASS,\N,2025-01-13 13:26:45,1
C00001715,REAL_NAME,PASS,\N,2025-02-04 01:08:41,1
C00001715,FACE,PASS,\N,2025-02-04 00:52:41,1
C00001715,BANK_CARD,PASS,\N,2025-02-04 00:51:41,1
C00001716,REAL_NAME,FAIL,活体检测未通过,2025-05-02 22:58:41,1
C00001716,FACE,PASS,\N,2025-05-02 22:55:41,1
C00001716,BANK_CARD,PASS,\N,2025-05-02 22:40:41,1
C00001717,REAL_NAME,PASS,\N,2025-01-04 21:50:57,1
C00001717,FACE,PASS,\N,2025-01-04 22:02:57,1
C00001717,BANK_CARD,PASS,\N,2025-01-04 22:05:57,1
C00001718,REAL_NAME,PASS,\N,2025-01-25 13:35:40,1
C00001718,FACE,PASS,\N,2025-01-25 13:45:40,1
C00001718,BANK_CARD,PASS,\N,2025-01-25 13:45:40,1
C00001719,REAL_NAME,PASS,\N,2025-06-07 22:13:44,1
C00001719,FACE,PASS,\N,2025-06-07 22:03:44,1
C00001719,BANK_CARD,PASS,\N,2025-06-07 22:11:44,1
C00001720,REAL_NAME,PASS,\N,2025-01-02 21:08:32,1
C00001720,FACE,PASS,\N,2025-01-02 21:12:32,1
C00001720,BANK_CARD,PASS,\N,2025-01-02 21:02:32,1
C00001721,REAL_NAME,PASS,\N,2025-03-01 21:08:04,1
C00001721,FACE,PASS,\N,2025-03-01 21:16:04,1
C00001721,BANK_CARD,PASS,\N,2025-03-01 21:21:04,1
C00001722,REAL_NAME,PASS,\N,2025-01-15 22:48:23,1
C00001722,FACE,PASS,\N,2025-01-15 22:40:23,1
C00001722,BANK_CARD,PASS,\N,2025-01-15 22:41:23,1
C00001723,REAL_NAME,PASS,\N,2025-02-06 12:00:25,1
C00001723,FACE,PASS,\N,2025-02-06 11:56:25,1
C00001723,BANK_CARD,PASS,\N,2025-02-06 11:56:25,1
C00001724,REAL_NAME,PASS,\N,2025-04-05 11:06:43,1
C00001724,FACE,FAIL,活体检测未通过,2025-04-05 10:54:43,1
C00001724,BANK_CARD,PASS,\N,2025-04-05 11:03:43,1
C00001725,REAL_NAME,PASS,\N,2025-05-30 00:33:34,1
C00001725,FACE,PASS,\N,2025-05-30 00:20:34,1
C00001725,BANK_CARD,PASS,\N,2025-05-30 00:19:34,1
C00001726,REAL_NAME,PASS,\N,2025-04-23 14:28:19,1
C00001726,FACE,PASS,\N,2025-04-23 14:21:19,1
C00001726,BANK_CARD,PASS,\N,2025-04-23 14:32:19,1
C00001727,REAL_NAME,PASS,\N,2025-04-15 12:21:33,1
C00001727,FACE,PASS,\N,2025-04-15 12:34:33,1
C00001727,BANK_CARD,PASS,\N,2025-04-15 12:25:33,1
C00001728,REAL_NAME,PASS,\N,2025-04-28 13:13:16,1
C00001728,FACE,PASS,\N,2025-04-28 13:12:16,1
C00001728,BANK_CARD,PASS,\N,2025-04-28 13:25:16,1
C00001729,REAL_NAME,PASS,\N,2025-02-27 13:29:44,1
C00001729,FACE,FAIL,活体检测未通过,2025-02-27 13:15:44,1
C00001729,BANK_CARD,PASS,\N,2025-02-27 13:18:44,1
C00001730,REAL_NAME,PASS,\N,2025-03-02 14:35:20,1
C00001730,FACE,PASS,\N,2025-03-02 14:21:20,1
C00001730,BANK_CARD,PASS,\N,2025-03-02 14:26:20,1
C00001731,REAL_NAME,FAIL,银行卡验证失败,2025-06-20 22:24:44,1
C00001731,FACE,PASS,\N,2025-06-20 22:18:44,1
C00001731,BANK_CARD,FAIL,活体检测未通过,2025-06-20 22:06:44,1
C00001732,REAL_NAME,PASS,\N,2025-03-22 22:03:47,1
C00001732,FACE,PASS,\N,2025-03-22 22:11:47,1
C00001732,BANK_CARD,PASS,\N,2025-03-22 22:11:47,1
C00001733,REAL_NAME,PASS,\N,2025-04-19 17:22:49,1
C00001733,FACE,PASS,\N,2025-04-19 17:17:49,1
C00001733,BANK_CARD,PASS,\N,2025-04-19 17:13:49,1
C00001734,REAL_NAME,PASS,\N,2025-01-26 15:00:41,1
C00001734,FACE,PASS,\N,2025-01-26 15:06:41,1
C00001734,BANK_CARD,PASS,\N,2025-01-26 15:01:41,1
C00001735,REAL_NAME,PASS,\N,2025-04-02 10:25:59,1
C00001735,FACE,PASS,\N,2025-04-02 10:41:59,1
C00001735,BANK_CARD,PASS,\N,2025-04-02 10:24:59,1
C00001736,REAL_NAME,PASS,\N,2025-04-20 14:35:30,1
C00001736,FACE,PASS,\N,2025-04-20 14:40:30,1
C00001736,BANK_CARD,PASS,\N,2025-04-20 14:34:30,1
C00001737,REAL_NAME,PASS,\N,2025-05-18 13:05:25,1
C00001737,FACE,PASS,\N,2025-05-18 13:16:25,1
C00001737,BANK_CARD,PASS,\N,2025-05-18 13:17:25,1
C00001738,REAL_NAME,PASS,\N,2025-03-16 21:41:34,1
C00001738,FACE,PASS,\N,2025-03-16 22:00:34,1
C00001738,BANK_CARD,PASS,\N,2025-03-16 21:54:34,1
C00001739,REAL_NAME,PASS,\N,2025-05-06 23:03:42,1
C00001739,FACE,PASS,\N,2025-05-06 23:01:42,1
C00001739,BANK_CARD,PASS,\N,2025-05-06 22:58:42,1
C00001740,REAL_NAME,PASS,\N,2025-01-27 10:43:47,1
C00001740,FACE,PASS,\N,2025-01-27 10:35:47,1
C00001740,BANK_CARD,PASS,\N,2025-01-27 10:37:47,1
C00001741,REAL_NAME,PASS,\N,2025-04-11 20:59:05,1
C00001741,FACE,PASS,\N,2025-04-11 20:58:05,1
C00001741,BANK_CARD,PASS,\N,2025-04-11 20:58:05,1
C00001742,REAL_NAME,PASS,\N,2025-02-02 19:56:46,1
C00001742,FACE,PASS,\N,2025-02-02 20:07:46,1
C00001742,BANK_CARD,PASS,\N,2025-02-02 20:06:46,1
C00001743,REAL_NAME,PASS,\N,2025-01-11 22:13:11,1
C00001743,FACE,PASS,\N,2025-01-11 22:12:11,1
C00001743,BANK_CARD,PASS,\N,2025-01-11 22:15:11,1
C00001744,REAL_NAME,PASS,\N,2025-01-05 16:02:56,1
C00001744,FACE,PASS,\N,2025-01-05 16:12:56,1
C00001744,BANK_CARD,PASS,\N,2025-01-05 16:00:56,1
C00001745,REAL_NAME,PASS,\N,2025-01-25 14:02:13,1
C00001745,FACE,PASS,\N,2025-01-25 14:03:13,1
C00001745,BANK_CARD,PASS,\N,2025-01-25 13:56:13,1
C00001746,REAL_NAME,PASS,\N,2025-02-12 13:14:49,1
C00001746,FACE,PASS,\N,2025-02-12 13:23:49,1
C00001746,BANK_CARD,PASS,\N,2025-02-12 13:10:49,1
C00001747,REAL_NAME,PASS,\N,2025-02-01 23:04:16,1
C00001747,FACE,PASS,\N,2025-02-01 22:53:16,1
C00001747,BANK_CARD,PASS,\N,2025-02-01 22:53:16,1
C00001748,REAL_NAME,PASS,\N,2025-01-13 21:57:00,1
C00001748,FACE,PASS,\N,2025-01-13 21:44:00,1
C00001748,BANK_CARD,PASS,\N,2025-01-13 21:44:00,1
C00001749,REAL_NAME,FAIL,活体检测未通过,2025-03-30 23:28:05,1
C00001749,FACE,PASS,\N,2025-03-30 23:32:05,1
C00001749,BANK_CARD,FAIL,银行卡验证失败,2025-03-30 23:19:05,1
C00001750,REAL_NAME,FAIL,银行卡验证失败,2025-01-17 12:27:40,1
C00001750,FACE,PASS,\N,2025-01-17 12:29:40,1
C00001750,BANK_CARD,PASS,\N,2025-01-17 12:28:40,1
C00001751,REAL_NAME,PASS,\N,2025-05-09 20:31:51,1
C00001751,FACE,PASS,\N,2025-05-09 20:38:51,1
C00001751,BANK_CARD,PASS,\N,2025-05-09 20:38:51,1
C00001752,REAL_NAME,PASS,\N,2025-03-14 21:21:45,1
C00001752,FACE,PASS,\N,2025-03-14 21:27:45,1
C00001752,BANK_CARD,PASS,\N,2025-03-14 21:25:45,1
C00001753,REAL_NAME,PASS,\N,2025-06-03 19:37:25,1
C00001753,FACE,PASS,\N,2025-06-03 19:53:25,1
C00001753,BANK_CARD,PASS,\N,2025-06-03 19:45:25,1
C00001754,REAL_NAME,FAIL,银行卡验证失败,2025-04-14 12:53:55,1
C00001754,FACE,PASS,\N,2025-04-14 12:53:55,1
C00001754,BANK_CARD,PASS,\N,2025-04-14 12:59:55,1
C00001755,REAL_NAME,PASS,\N,2025-01-31 13:20:19,1
C00001755,FACE,PASS,\N,2025-01-31 13:37:19,1
C00001755,BANK_CARD,PASS,\N,2025-01-31 13:32:19,1
C00001756,REAL_NAME,PASS,\N,2025-01-09 20:58:28,1
C00001756,FACE,PASS,\N,2025-01-09 21:04:28,1
C00001756,BANK_CARD,PASS,\N,2025-01-09 20:52:28,1
C00001757,REAL_NAME,PASS,\N,2025-05-03 09:28:36,1
C00001757,FACE,PASS,\N,2025-05-03 09:24:36,1
C00001757,BANK_CARD,PASS,\N,2025-05-03 09:37:36,1
C00001758,REAL_NAME,PASS,\N,2025-02-18 15:17:01,1
C00001758,FACE,PASS,\N,2025-02-18 15:08:01,1
C00001758,BANK_CARD,PASS,\N,2025-02-18 15:12:01,1
C00001759,REAL_NAME,PASS,\N,2025-01-11 19:38:40,1
C00001759,FACE,PASS,\N,2025-01-11 19:36:40,1
C00001759,BANK_CARD,PASS,\N,2025-01-11 19:34:40,1
C00001760,REAL_NAME,PASS,\N,2025-06-06 12:14:16,1
C00001760,FACE,PASS,\N,2025-06-06 12:13:16,1
C00001760,BANK_CARD,PASS,\N,2025-06-06 12:21:16,1
C00001761,REAL_NAME,PASS,\N,2025-05-02 13:19:07,1
C00001761,FACE,PASS,\N,2025-05-02 13:18:07,1
C00001761,BANK_CARD,PASS,\N,2025-05-02 13:28:07,1
C00001762,REAL_NAME,PASS,\N,2025-04-13 18:21:27,1
C00001762,FACE,PASS,\N,2025-04-13 18:10:27,1
C00001762,BANK_CARD,PASS,\N,2025-04-13 18:14:27,1
C00001763,REAL_NAME,PASS,\N,2025-02-13 02:17:20,1
C00001763,FACE,PASS,\N,2025-02-13 02:10:20,1
C00001763,BANK_CARD,PASS,\N,2025-02-13 02:21:20,1
C00001764,REAL_NAME,FAIL,证件识别失败,2025-01-16 02:29:45,1
C00001764,FACE,PASS,\N,2025-01-16 02:15:45,1
C00001764,BANK_CARD,PASS,\N,2025-01-16 02:20:45,1
C00001765,REAL_NAME,PASS,\N,2025-02-10 23:59:40,1
C00001765,FACE,PASS,\N,2025-02-11 00:00:40,1
C00001765,BANK_CARD,PASS,\N,2025-02-11 00:07:40,1
C00001766,REAL_NAME,PASS,\N,2025-02-18 14:12:49,1
C00001766,FACE,PASS,\N,2025-02-18 14:19:49,1
C00001766,BANK_CARD,PASS,\N,2025-02-18 14:28:49,1
C00001767,REAL_NAME,PASS,\N,2025-01-17 20:36:27,1
C00001767,FACE,PASS,\N,2025-01-17 20:25:27,1
C00001767,BANK_CARD,PASS,\N,2025-01-17 20:27:27,1
C00001768,REAL_NAME,PASS,\N,2025-03-03 01:36:58,1
C00001768,FACE,PASS,\N,2025-03-03 01:36:58,1
C00001768,BANK_CARD,PASS,\N,2025-03-03 01:51:58,1
C00001769,REAL_NAME,PASS,\N,2025-01-23 12:59:45,1
C00001769,FACE,PASS,\N,2025-01-23 12:47:45,1
C00001769,BANK_CARD,PASS,\N,2025-01-23 12:54:45,1
C00001770,REAL_NAME,PASS,\N,2025-04-20 09:47:52,1
C00001770,FACE,PASS,\N,2025-04-20 09:44:52,1
C00001770,BANK_CARD,PASS,\N,2025-04-20 09:42:52,1
C00001771,REAL_NAME,PASS,\N,2025-01-24 12:53:47,1
C00001771,FACE,PASS,\N,2025-01-24 13:11:47,1
C00001771,BANK_CARD,PASS,\N,2025-01-24 12:54:47,1
C00001772,REAL_NAME,PASS,\N,2025-01-17 13:05:18,1
C00001772,FACE,PASS,\N,2025-01-17 12:53:18,1
C00001772,BANK_CARD,PASS,\N,2025-01-17 13:02:18,1
C00001773,REAL_NAME,PASS,\N,2025-04-12 20:56:59,1
C00001773,FACE,PASS,\N,2025-04-12 21:11:59,1
C00001773,BANK_CARD,PASS,\N,2025-04-12 21:08:59,1
C00001774,REAL_NAME,PASS,\N,2025-03-17 19:12:35,1
C00001774,FACE,PASS,\N,2025-03-17 19:20:35,1
C00001774,BANK_CARD,PASS,\N,2025-03-17 19:28:35,1
C00001775,REAL_NAME,PASS,\N,2025-01-28 19:37:17,1
C00001775,FACE,PASS,\N,2025-01-28 19:42:17,1
C00001775,BANK_CARD,PASS,\N,2025-01-28 19:35:17,1
C00001776,REAL_NAME,PASS,\N,2025-01-05 11:56:09,1
C00001776,FACE,PASS,\N,2025-01-05 11:59:09,1
C00001776,BANK_CARD,PASS,\N,2025-01-05 12:05:09,1
C00001777,REAL_NAME,PASS,\N,2025-01-14 22:52:17,1
C00001777,FACE,PASS,\N,2025-01-14 22:56:17,1
C00001777,BANK_CARD,PASS,\N,2025-01-14 22:51:17,1
C00001778,REAL_NAME,PASS,\N,2025-06-16 13:22:42,1
C00001778,FACE,PASS,\N,2025-06-16 13:16:42,1
C00001778,BANK_CARD,PASS,\N,2025-06-16 13:14:42,1
C00001779,REAL_NAME,PASS,\N,2025-03-04 17:34:50,1
C00001779,FACE,PASS,\N,2025-03-04 17:32:50,1
C00001779,BANK_CARD,PASS,\N,2025-03-04 17:45:50,1
C00001780,REAL_NAME,PASS,\N,2025-02-02 06:31:12,1
C00001780,FACE,PASS,\N,2025-02-02 06:33:12,1
C00001780,BANK_CARD,PASS,\N,2025-02-02 06:31:12,1
C00001781,REAL_NAME,PASS,\N,2025-02-23 21:42:29,1
C00001781,FACE,PASS,\N,2025-02-23 21:45:29,1
C00001781,BANK_CARD,PASS,\N,2025-02-23 21:41:29,1
C00001782,REAL_NAME,PASS,\N,2025-04-03 22:19:15,1
C00001782,FACE,PASS,\N,2025-04-03 22:09:15,1
C00001782,BANK_CARD,PASS,\N,2025-04-03 22:12:15,1
C00001783,REAL_NAME,PASS,\N,2025-06-17 08:11:21,1
C00001783,FACE,PASS,\N,2025-06-17 08:11:21,1
C00001783,BANK_CARD,PASS,\N,2025-06-17 08:16:21,1
C00001784,REAL_NAME,PASS,\N,2025-04-29 18:51:57,1
C00001784,FACE,PASS,\N,2025-04-29 19:06:57,1
C00001784,BANK_CARD,PASS,\N,2025-04-29 18:58:57,1
C00001785,REAL_NAME,PASS,\N,2025-02-02 10:55:03,1
C00001785,FACE,PASS,\N,2025-02-02 11:00:03,1
C00001785,BANK_CARD,PASS,\N,2025-02-02 11:00:03,1
C00001786,REAL_NAME,PASS,\N,2025-01-04 10:04:52,1
C00001786,FACE,PASS,\N,2025-01-04 10:11:52,1
C00001786,BANK_CARD,PASS,\N,2025-01-04 10:15:52,1
C00001787,REAL_NAME,PASS,\N,2025-02-14 21:02:53,1
C00001787,FACE,PASS,\N,2025-02-14 21:04:53,1
C00001787,BANK_CARD,PASS,\N,2025-02-14 20:50:53,1
C00001788,REAL_NAME,PASS,\N,2025-02-02 22:02:16,1
C00001788,FACE,PASS,\N,2025-02-02 21:55:16,1
C00001788,BANK_CARD,PASS,\N,2025-02-02 22:00:16,1
C00001789,REAL_NAME,PASS,\N,2025-02-24 23:26:39,1
C00001789,FACE,PASS,\N,2025-02-24 23:18:39,1
C00001789,BANK_CARD,PASS,\N,2025-02-24 23:26:39,1
C00001790,REAL_NAME,FAIL,银行卡验证失败,2025-01-27 21:41:17,1
C00001790,FACE,PASS,\N,2025-01-27 21:27:17,1
C00001790,BANK_CARD,PASS,\N,2025-01-27 21:26:17,1
C00001791,REAL_NAME,PASS,\N,2025-04-04 18:38:17,1
C00001791,FACE,PASS,\N,2025-04-04 18:36:17,1
C00001791,BANK_CARD,PASS,\N,2025-04-04 18:43:17,1
C00001792,REAL_NAME,PASS,\N,2025-04-28 22:51:31,1
C00001792,FACE,PASS,\N,2025-04-28 22:56:31,1
C00001792,BANK_CARD,PASS,\N,2025-04-28 22:43:31,1
C00001793,REAL_NAME,PASS,\N,2025-04-26 22:39:37,1
C00001793,FACE,PASS,\N,2025-04-26 22:41:37,1
C00001793,BANK_CARD,PASS,\N,2025-04-26 22:50:37,1
C00001794,REAL_NAME,PASS,\N,2025-06-10 12:41:00,1
C00001794,FACE,PASS,\N,2025-06-10 12:35:00,1
C00001794,BANK_CARD,PASS,\N,2025-06-10 12:38:00,1
C00001795,REAL_NAME,PASS,\N,2025-05-07 01:59:10,1
C00001795,FACE,PASS,\N,2025-05-07 01:53:10,1
C00001795,BANK_CARD,PASS,\N,2025-05-07 01:54:10,1
C00001796,REAL_NAME,PASS,\N,2025-04-13 13:38:14,1
C00001796,FACE,PASS,\N,2025-04-13 13:53:14,1
C00001796,BANK_CARD,PASS,\N,2025-04-13 13:42:14,1
C00001797,REAL_NAME,PASS,\N,2025-03-21 20:54:15,1
C00001797,FACE,PASS,\N,2025-03-21 20:58:15,1
C00001797,BANK_CARD,PASS,\N,2025-03-21 20:55:15,1
C00001798,REAL_NAME,PASS,\N,2025-01-29 15:37:39,1
C00001798,FACE,PASS,\N,2025-01-29 15:32:39,1
C00001798,BANK_CARD,PASS,\N,2025-01-29 15:34:39,1
C00001799,REAL_NAME,PASS,\N,2025-02-12 16:55:11,1
C00001799,FACE,PASS,\N,2025-02-12 17:01:11,1
C00001799,BANK_CARD,PASS,\N,2025-02-12 16:49:11,1
C00001800,REAL_NAME,PASS,\N,2025-01-15 17:28:00,1
C00001800,FACE,PASS,\N,2025-01-15 17:20:00,1
C00001800,BANK_CARD,PASS,\N,2025-01-15 17:13:00,1
C00001801,REAL_NAME,PASS,\N,2025-02-28 12:59:37,1
C00001801,FACE,PASS,\N,2025-02-28 12:48:37,1
C00001801,BANK_CARD,PASS,\N,2025-02-28 12:54:37,1
C00001802,REAL_NAME,PASS,\N,2025-01-05 22:20:48,1
C00001802,FACE,PASS,\N,2025-01-05 22:31:48,1
C00001802,BANK_CARD,PASS,\N,2025-01-05 22:29:48,1
C00001803,REAL_NAME,PASS,\N,2025-06-25 13:32:12,1
C00001803,FACE,FAIL,活体检测未通过,2025-06-25 13:32:12,1
C00001803,BANK_CARD,PASS,\N,2025-06-25 13:33:12,1
C00001804,REAL_NAME,PASS,\N,2025-01-15 22:50:21,1
C00001804,FACE,PASS,\N,2025-01-15 22:44:21,1
C00001804,BANK_CARD,PASS,\N,2025-01-15 22:45:21,1
C00001805,REAL_NAME,PASS,\N,2025-05-25 17:48:02,1
C00001805,FACE,PASS,\N,2025-05-25 18:03:02,1
C00001805,BANK_CARD,PASS,\N,2025-05-25 17:53:02,1
C00001806,REAL_NAME,PASS,\N,2025-03-22 21:50:02,1
C00001806,FACE,PASS,\N,2025-03-22 21:44:02,1
C00001806,BANK_CARD,PASS,\N,2025-03-22 21:45:02,1
C00001807,REAL_NAME,PASS,\N,2025-01-21 23:32:59,1
C00001807,FACE,PASS,\N,2025-01-21 23:33:59,1
C00001807,BANK_CARD,PASS,\N,2025-01-21 23:27:59,1
C00001808,REAL_NAME,PASS,\N,2025-02-01 23:23:54,1
C00001808,FACE,PASS,\N,2025-02-01 23:30:54,1
C00001808,BANK_CARD,PASS,\N,2025-02-01 23:19:54,1
C00001809,REAL_NAME,FAIL,银行卡验证失败,2025-04-13 14:11:40,1
C00001809,FACE,PASS,\N,2025-04-13 14:18:40,1
C00001809,BANK_CARD,PASS,\N,2025-04-13 14:21:40,1
C00001810,REAL_NAME,PASS,\N,2025-04-20 22:40:38,1
C00001810,FACE,PASS,\N,2025-04-20 22:45:38,1
C00001810,BANK_CARD,PASS,\N,2025-04-20 22:45:38,1
C00001811,REAL_NAME,PASS,\N,2025-01-27 14:16:21,1
C00001811,FACE,PASS,\N,2025-01-27 14:12:21,1
C00001811,BANK_CARD,PASS,\N,2025-01-27 14:04:21,1
C00001812,REAL_NAME,PASS,\N,2025-05-01 08:31:40,1
C00001812,FACE,PASS,\N,2025-05-01 08:45:40,1
C00001812,BANK_CARD,PASS,\N,2025-05-01 08:42:40,1
C00001813,REAL_NAME,PASS,\N,2025-06-10 20:23:23,1
C00001813,FACE,PASS,\N,2025-06-10 20:19:23,1
C00001813,BANK_CARD,PASS,\N,2025-06-10 20:18:23,1
C00001814,REAL_NAME,PASS,\N,2025-04-07 22:14:12,1
C00001814,FACE,PASS,\N,2025-04-07 22:27:12,1
C00001814,BANK_CARD,PASS,\N,2025-04-07 22:22:12,1
C00001815,REAL_NAME,PASS,\N,2025-01-02 18:34:08,1
C00001815,FACE,PASS,\N,2025-01-02 18:26:08,1
C00001815,BANK_CARD,PASS,\N,2025-01-02 18:41:08,1
C00001816,REAL_NAME,PASS,\N,2025-01-21 22:14:38,1
C00001816,FACE,PASS,\N,2025-01-21 22:09:38,1
C00001816,BANK_CARD,PASS,\N,2025-01-21 22:14:38,1
C00001817,REAL_NAME,PASS,\N,2025-05-27 09:27:59,1
C00001817,FACE,PASS,\N,2025-05-27 09:13:59,1
C00001817,BANK_CARD,PASS,\N,2025-05-27 09:22:59,1
C00001818,REAL_NAME,PASS,\N,2025-04-02 17:22:18,1
C00001818,FACE,PASS,\N,2025-04-02 17:19:18,1
C00001818,BANK_CARD,PASS,\N,2025-04-02 17:19:18,1
C00001819,REAL_NAME,PASS,\N,2025-03-23 13:03:33,1
C00001819,FACE,PASS,\N,2025-03-23 13:09:33,1
C00001819,BANK_CARD,PASS,\N,2025-03-23 13:03:33,1
C00001820,REAL_NAME,PASS,\N,2025-02-23 19:46:45,1
C00001820,FACE,PASS,\N,2025-02-23 19:34:45,1
C00001820,BANK_CARD,PASS,\N,2025-02-23 19:50:45,1
C00001821,REAL_NAME,PASS,\N,2025-05-06 21:15:28,1
C00001821,FACE,PASS,\N,2025-05-06 21:18:28,1
C00001821,BANK_CARD,PASS,\N,2025-05-06 21:27:28,1
C00001822,REAL_NAME,PASS,\N,2025-01-03 20:44:09,1
C00001822,FACE,PASS,\N,2025-01-03 20:45:09,1
C00001822,BANK_CARD,PASS,\N,2025-01-03 20:46:09,1
C00001823,REAL_NAME,PASS,\N,2025-01-13 18:23:34,1
C00001823,FACE,PASS,\N,2025-01-13 18:27:34,1
C00001823,BANK_CARD,PASS,\N,2025-01-13 18:25:34,1
C00001824,REAL_NAME,PASS,\N,2025-04-25 18:53:20,1
C00001824,FACE,PASS,\N,2025-04-25 18:56:20,1
C00001824,BANK_CARD,PASS,\N,2025-04-25 19:07:20,1
C00001825,REAL_NAME,PASS,\N,2025-04-10 21:03:16,1
C00001825,FACE,PASS,\N,2025-04-10 20:49:16,1
C00001825,BANK_CARD,PASS,\N,2025-04-10 20:50:16,1
C00001826,REAL_NAME,PASS,\N,2025-02-06 22:51:01,1
C00001826,FACE,PASS,\N,2025-02-06 23:01:01,1
C00001826,BANK_CARD,PASS,\N,2025-02-06 23:00:01,1
C00001827,REAL_NAME,PASS,\N,2025-05-04 10:14:52,1
C00001827,FACE,PASS,\N,2025-05-04 10:25:52,1
C00001827,BANK_CARD,PASS,\N,2025-05-04 10:15:52,1
C00001828,REAL_NAME,PASS,\N,2025-04-23 08:17:06,1
C00001828,FACE,PASS,\N,2025-04-23 08:24:06,1
C00001828,BANK_CARD,PASS,\N,2025-04-23 08:16:06,1
C00001829,REAL_NAME,PASS,\N,2025-02-02 23:10:15,1
C00001829,FACE,PASS,\N,2025-02-02 22:59:15,1
C00001829,BANK_CARD,PASS,\N,2025-02-02 23:13:15,1
C00001830,REAL_NAME,PASS,\N,2025-01-02 12:50:03,1
C00001830,FACE,FAIL,证件识别失败,2025-01-02 12:31:03,1
C00001830,BANK_CARD,PASS,\N,2025-01-02 12:35:03,1
C00001831,REAL_NAME,PASS,\N,2025-02-02 14:00:18,1
C00001831,FACE,PASS,\N,2025-02-02 14:01:18,1
C00001831,BANK_CARD,PASS,\N,2025-02-02 14:00:18,1
C00001832,REAL_NAME,PASS,\N,2025-01-29 12:44:49,1
C00001832,FACE,PASS,\N,2025-01-29 12:53:49,1
C00001832,BANK_CARD,PASS,\N,2025-01-29 12:51:49,1
C00001833,REAL_NAME,FAIL,银行卡验证失败,2025-04-17 20:56:05,1
C00001833,FACE,PASS,\N,2025-04-17 20:55:05,1
C00001833,BANK_CARD,PASS,\N,2025-04-17 21:03:05,1
C00001834,REAL_NAME,PASS,\N,2025-01-25 20:52:31,1
C00001834,FACE,PASS,\N,2025-01-25 20:49:31,1
C00001834,BANK_CARD,PASS,\N,2025-01-25 21:05:31,1
C00001835,REAL_NAME,PASS,\N,2025-04-28 14:04:17,1
C00001835,FACE,PASS,\N,2025-04-28 14:13:17,1
C00001835,BANK_CARD,PASS,\N,2025-04-28 14:04:17,1
C00001836,REAL_NAME,PASS,\N,2025-03-31 13:05:03,1
C00001836,FACE,PASS,\N,2025-03-31 13:15:03,1
C00001836,BANK_CARD,PASS,\N,2025-03-31 13:03:03,1
C00001837,REAL_NAME,PASS,\N,2025-02-02 12:18:04,1
C00001837,FACE,PASS,\N,2025-02-02 12:15:04,1
C00001837,BANK_CARD,PASS,\N,2025-02-02 12:16:04,1
C00001838,REAL_NAME,PASS,\N,2025-01-20 23:27:01,1
C00001838,FACE,PASS,\N,2025-01-20 23:14:01,1
C00001838,BANK_CARD,PASS,\N,2025-01-20 23:22:01,1
C00001839,REAL_NAME,PASS,\N,2025-03-05 17:59:24,1
C00001839,FACE,PASS,\N,2025-03-05 17:51:24,1
C00001839,BANK_CARD,PASS,\N,2025-03-05 17:49:24,1
C00001840,REAL_NAME,PASS,\N,2025-02-23 02:36:56,1
C00001840,FACE,PASS,\N,2025-02-23 02:32:56,1
C00001840,BANK_CARD,PASS,\N,2025-02-23 02:42:56,1
C00001841,REAL_NAME,PASS,\N,2025-02-01 19:39:07,1
C00001841,FACE,PASS,\N,2025-02-01 19:53:07,1
C00001841,BANK_CARD,PASS,\N,2025-02-01 19:52:07,1
C00001842,REAL_NAME,PASS,\N,2025-01-03 21:17:25,1
C00001842,FACE,PASS,\N,2025-01-03 21:20:25,1
C00001842,BANK_CARD,PASS,\N,2025-01-03 21:08:25,1
C00001843,REAL_NAME,PASS,\N,2025-01-19 23:10:51,1
C00001843,FACE,PASS,\N,2025-01-19 23:11:51,1
C00001843,BANK_CARD,PASS,\N,2025-01-19 23:07:51,1
C00001844,REAL_NAME,PASS,\N,2025-06-25 10:00:18,1
C00001844,FACE,PASS,\N,2025-06-25 10:00:18,1
C00001844,BANK_CARD,PASS,\N,2025-06-25 09:57:18,1
C00001845,REAL_NAME,PASS,\N,2025-03-19 15:21:36,1
C00001845,FACE,PASS,\N,2025-03-19 15:20:36,1
C00001845,BANK_CARD,PASS,\N,2025-03-19 15:37:36,1
C00001846,REAL_NAME,PASS,\N,2025-04-07 10:15:00,1
C00001846,FACE,PASS,\N,2025-04-07 10:18:00,1
C00001846,BANK_CARD,PASS,\N,2025-04-07 10:07:00,1
C00001847,REAL_NAME,PASS,\N,2025-06-14 14:20:14,1
C00001847,FACE,PASS,\N,2025-06-14 14:17:14,1
C00001847,BANK_CARD,PASS,\N,2025-06-14 14:05:14,1
C00001848,REAL_NAME,PASS,\N,2025-01-14 18:24:59,1
C00001848,FACE,PASS,\N,2025-01-14 18:16:59,1
C00001848,BANK_CARD,PASS,\N,2025-01-14 18:22:59,1
C00001849,REAL_NAME,PASS,\N,2025-03-20 21:39:01,1
C00001849,FACE,PASS,\N,2025-03-20 21:39:01,1
C00001849,BANK_CARD,PASS,\N,2025-03-20 21:36:01,1
C00001850,REAL_NAME,PASS,\N,2025-02-02 14:34:56,1
C00001850,FACE,PASS,\N,2025-02-02 14:33:56,1
C00001850,BANK_CARD,PASS,\N,2025-02-02 14:27:56,1
C00001851,REAL_NAME,PASS,\N,2025-01-27 13:32:08,1
C00001851,FACE,PASS,\N,2025-01-27 13:46:08,1
C00001851,BANK_CARD,PASS,\N,2025-01-27 13:45:08,1
