customer_id,tag_code,tag_name,tag_source,valid_from,valid_to,is_test_data
C00002538,VIP,VIP 客户,MODEL,2025-01-25,\N,1
C00002539,VIP,VIP 客户,MODEL,2025-04-18,\N,1
C00002542,VIP,VIP 客户,MODEL,2025-04-21,\N,1
C00002545,LOAN_RISK,风险客户,MODEL,2025-03-17,\N,1
C00002545,NEW_CUSTOMER,新客,MODEL,2025-03-17,\N,1
C00002549,HIGH_QUALITY,优质客户,MODEL,2025-02-09,\N,1
C00002550,HIGH_QUALITY,优质客户,MODEL,2025-05-21,\N,1
C00002555,NEW_CUSTOMER,新客,MODEL,2025-02-26,\N,1
C00002555,LOAN_RISK,风险客户,MODEL,2025-02-26,\N,1
C00002556,REFERRER,推荐人,MODEL,2025-04-21,\N,1
C00002561,REFERRER,推荐人,MODEL,2025-02-14,\N,1
C00002561,HIGH_QUALITY,优质客户,MODEL,2025-02-14,\N,1
C00002562,REFERRER,推荐人,MODEL,2025-06-14,\N,1
C00002564,REFERRER,推荐人,MODEL,2025-02-04,\N,1
C00002564,HIGH_QUALITY,优质客户,MODEL,2025-02-04,\N,1
C00002569,ACTIVE_USER,活跃客户,MODEL,2025-01-08,\N,1
C00002574,HIGH_QUALITY,优质客户,MODEL,2025-01-25,\N,1
C00002574,ACTIVE_USER,活跃客户,MODEL,2025-01-25,\N,1
C00002581,LOAN_RISK,风险客户,MODEL,2025-02-04,\N,1
C00002584,VIP,VIP 客户,MODEL,2025-04-19,\N,1
C00002584,REFERRER,推荐人,MODEL,2025-04-19,\N,1
C00002592,NEW_CUSTOMER,新客,MODEL,2025-01-05,\N,1
C00002592,VIP,VIP 客户,MODEL,2025-01-05,\N,1
C00002599,ACTIVE_USER,活跃客户,MODEL,2025-01-29,\N,1
C00002606,VIP,VIP 客户,MODEL,2025-03-17,\N,1
C00002606,HIGH_QUALITY,优质客户,MODEL,2025-03-17,\N,1
C00002607,ACTIVE_USER,活跃客户,MODEL,2025-01-24,\N,1
C00002608,REFERRER,推荐人,MODEL,2025-02-02,\N,1
C00002608,VIP,VIP 客户,MODEL,2025-02-02,\N,1
C00002613,HIGH_QUALITY,优质客户,MODEL,2025-05-15,\N,1
C00002614,REFERRER,推荐人,MODEL,2025-01-07,\N,1
C00002616,LOAN_RISK,风险客户,MODEL,2025-02-23,\N,1
C00002621,VIP,VIP 客户,MODEL,2025-04-24,\N,1
C00002621,REFERRER,推荐人,MODEL,2025-04-24,\N,1
C00002624,REFERRER,推荐人,MODEL,2025-03-23,\N,1
C00002625,LOAN_RISK,风险客户,MODEL,2025-02-02,\N,1
C00002628,HIGH_QUALITY,优质客户,MODEL,2025-04-21,\N,1
C00002628,VIP,VIP 客户,MODEL,2025-04-21,\N,1
C00002632,NEW_CUSTOMER,新客,MODEL,2025-05-12,\N,1
C00002634,REFERRER,推荐人,MODEL,2025-02-10,\N,1
C00002634,HIGH_QUALITY,优质客户,MODEL,2025-02-10,\N,1
C00002639,VIP,VIP 客户,MODEL,2025-03-17,\N,1
C00002642,HIGH_QUALITY,优质客户,MODEL,2025-05-06,\N,1
C00002644,VIP,VIP 客户,MODEL,2025-01-17,\N,1
C00002644,LOAN_RISK,风险客户,MODEL,2025-01-17,\N,1
C00002646,VIP,VIP 客户,MODEL,2025-02-17,\N,1
C00002651,HIGH_QUALITY,优质客户,MODEL,2025-03-09,\N,1
C00002651,ACTIVE_USER,活跃客户,MODEL,2025-03-09,\N,1
C00002658,VIP,VIP 客户,MODEL,2025-04-26,\N,1
C00002658,LOAN_RISK,风险客户,MODEL,2025-04-26,\N,1
C00002659,VIP,VIP 客户,MODEL,2025-05-02,\N,1
C00002659,LOAN_RISK,风险客户,MODEL,2025-05-02,\N,1
C00002665,LOAN_RISK,风险客户,MODEL,2025-01-27,\N,1
C00002665,HIGH_QUALITY,优质客户,MODEL,2025-01-27,\N,1
C00002667,LOAN_RISK,风险客户,MODEL,2025-05-17,\N,1
C00002669,ACTIVE_USER,活跃客户,MODEL,2025-06-07,\N,1
C00002681,NEW_CUSTOMER,新客,MODEL,2025-02-16,\N,1
C00002681,LOAN_RISK,风险客户,MODEL,2025-02-16,\N,1
C00002683,NEW_CUSTOMER,新客,MODEL,2025-05-21,\N,1
C00002688,LOAN_RISK,风险客户,MODEL,2025-02-12,\N,1
C00002689,VIP,VIP 客户,MODEL,2025-02-02,\N,1
C00002691,VIP,VIP 客户,MODEL,2025-02-03,\N,1
C00002691,ACTIVE_USER,活跃客户,MODEL,2025-02-03,\N,1
C00002700,VIP,VIP 客户,MODEL,2025-01-13,\N,1
C00002700,ACTIVE_USER,活跃客户,MODEL,2025-01-13,\N,1
C00002702,ACTIVE_USER,活跃客户,MODEL,2025-04-10,\N,1
C00002706,HIGH_QUALITY,优质客户,MODEL,2025-04-03,\N,1
C00002707,HIGH_QUALITY,优质客户,MODEL,2025-04-12,\N,1
C00002709,REFERRER,推荐人,MODEL,2025-01-22,\N,1
C00002709,VIP,VIP 客户,MODEL,2025-01-22,\N,1
C00002712,LOAN_RISK,风险客户,MODEL,2025-01-18,\N,1
C00002714,VIP,VIP 客户,MODEL,2025-03-21,\N,1
C00002721,REFERRER,推荐人,MODEL,2025-01-02,\N,1
C00002726,NEW_CUSTOMER,新客,MODEL,2025-03-25,\N,1
C00002730,ACTIVE_USER,活跃客户,MODEL,2025-01-19,\N,1
C00002730,VIP,VIP 客户,MODEL,2025-01-19,\N,1
C00002736,VIP,VIP 客户,MODEL,2025-04-03,\N,1
C00002736,HIGH_QUALITY,优质客户,MODEL,2025-04-03,\N,1
C00002739,HIGH_QUALITY,优质客户,MODEL,2025-01-25,\N,1
C00002744,ACTIVE_USER,活跃客户,MODEL,2025-04-06,\N,1
C00002744,NEW_CUSTOMER,新客,MODEL,2025-04-06,\N,1
C00002748,REFERRER,推荐人,MODEL,2025-03-21,\N,1
C00002748,NEW_CUSTOMER,新客,MODEL,2025-03-21,\N,1
C00002755,ACTIVE_USER,活跃客户,MODEL,2025-02-07,\N,1
C00002758,ACTIVE_USER,活跃客户,MODEL,2025-05-23,\N,1
C00002759,LOAN_RISK,风险客户,MODEL,2025-04-27,\N,1
C00002759,VIP,VIP 客户,MODEL,2025-04-27,\N,1
C00002760,VIP,VIP 客户,MODEL,2025-04-17,\N,1
C00002760,HIGH_QUALITY,优质客户,MODEL,2025-04-17,\N,1
C00002763,HIGH_QUALITY,优质客户,MODEL,2025-02-13,\N,1
C00002765,REFERRER,推荐人,MODEL,2025-05-16,\N,1
C00002769,NEW_CUSTOMER,新客,MODEL,2025-01-29,\N,1
C00002769,REFERRER,推荐人,MODEL,2025-01-29,\N,1
C00002772,LOAN_RISK,风险客户,MODEL,2025-05-09,\N,1
C00002772,REFERRER,推荐人,MODEL,2025-05-09,\N,1
C00002777,REFERRER,推荐人,MODEL,2025-04-12,\N,1
C00002777,LOAN_RISK,风险客户,MODEL,2025-04-12,\N,1
C00002779,REFERRER,推荐人,MODEL,2025-05-09,\N,1
C00002779,HIGH_QUALITY,优质客户,MODEL,2025-05-09,\N,1
C00002781,LOAN_RISK,风险客户,MODEL,2025-05-04,\N,1
C00002787,VIP,VIP 客户,MODEL,2025-01-30,\N,1
C00002791,NEW_CUSTOMER,新客,MODEL,2025-01-29,\N,1
C00002794,REFERRER,推荐人,MODEL,2025-02-15,\N,1
C00002795,NEW_CUSTOMER,新客,MODEL,2025-03-22,\N,1
C00002795,ACTIVE_USER,活跃客户,MODEL,2025-03-22,\N,1
C00002806,LOAN_RISK,风险客户,MODEL,2025-02-14,\N,1
C00002806,ACTIVE_USER,活跃客户,MODEL,2025-02-14,\N,1
C00002807,ACTIVE_USER,活跃客户,MODEL,2025-02-13,\N,1
C00002814,HIGH_QUALITY,优质客户,MODEL,2025-06-21,\N,1
C00002815,HIGH_QUALITY,优质客户,MODEL,2025-02-04,\N,1
C00002818,NEW_CUSTOMER,新客,MODEL,2025-03-08,\N,1
C00002818,ACTIVE_USER,活跃客户,MODEL,2025-03-08,\N,1
C00002820,LOAN_RISK,风险客户,MODEL,2025-01-16,\N,1
C00002820,NEW_CUSTOMER,新客,MODEL,2025-01-16,\N,1
C00002822,REFERRER,推荐人,MODEL,2025-04-14,\N,1
C00002822,NEW_CUSTOMER,新客,MODEL,2025-04-14,\N,1
C00002824,HIGH_QUALITY,优质客户,MODEL,2025-04-26,\N,1
C00002825,VIP,VIP 客户,MODEL,2025-05-03,\N,1
C00002827,LOAN_RISK,风险客户,MODEL,2025-02-09,\N,1
C00002829,REFERRER,推荐人,MODEL,2025-02-04,\N,1
C00002829,NEW_CUSTOMER,新客,MODEL,2025-02-04,\N,1
C00002833,NEW_CUSTOMER,新客,MODEL,2025-01-03,\N,1
C00002833,LOAN_RISK,风险客户,MODEL,2025-01-03,\N,1
C00002837,NEW_CUSTOMER,新客,MODEL,2025-04-25,\N,1
C00002839,VIP,VIP 客户,MODEL,2025-01-22,\N,1
C00002840,LOAN_RISK,风险客户,MODEL,2025-05-24,\N,1
C00002841,REFERRER,推荐人,MODEL,2025-03-23,\N,1
C00002841,HIGH_QUALITY,优质客户,MODEL,2025-03-23,\N,1
C00002844,VIP,VIP 客户,MODEL,2025-05-06,\N,1
C00002846,NEW_CUSTOMER,新客,MODEL,2025-01-21,\N,1
C00002849,NEW_CUSTOMER,新客,MODEL,2025-02-15,\N,1
C00002850,HIGH_QUALITY,优质客户,MODEL,2025-01-07,\N,1
C00002850,ACTIVE_USER,活跃客户,MODEL,2025-01-07,\N,1
C00002854,REFERRER,推荐人,MODEL,2025-01-23,\N,1
C00002861,VIP,VIP 客户,MODEL,2025-05-23,\N,1
C00002861,LOAN_RISK,风险客户,MODEL,2025-05-23,\N,1
C00002866,NEW_CUSTOMER,新客,MODEL,2025-06-05,\N,1
C00002868,NEW_CUSTOMER,新客,MODEL,2025-04-22,\N,1
C00002869,VIP,VIP 客户,MODEL,2025-01-09,\N,1
C00002876,ACTIVE_USER,活跃客户,MODEL,2025-02-15,\N,1
C00002878,VIP,VIP 客户,MODEL,2025-01-16,\N,1
C00002878,ACTIVE_USER,活跃客户,MODEL,2025-01-16,\N,1
C00002880,ACTIVE_USER,活跃客户,MODEL,2025-04-02,\N,1
C00002880,REFERRER,推荐人,MODEL,2025-04-02,\N,1
C00002887,REFERRER,推荐人,MODEL,2025-05-01,\N,1
C00002891,REFERRER,推荐人,MODEL,2025-04-11,\N,1
C00002894,VIP,VIP 客户,MODEL,2025-01-07,\N,1
C00002894,REFERRER,推荐人,MODEL,2025-01-07,\N,1
C00002895,HIGH_QUALITY,优质客户,MODEL,2025-01-13,\N,1
C00002895,ACTIVE_USER,活跃客户,MODEL,2025-01-13,\N,1
C00002898,HIGH_QUALITY,优质客户,MODEL,2025-04-10,\N,1
C00002899,REFERRER,推荐人,MODEL,2025-01-16,\N,1
C00002899,NEW_CUSTOMER,新客,MODEL,2025-01-16,\N,1
C00002905,NEW_CUSTOMER,新客,MODEL,2025-04-01,\N,1
C00002905,ACTIVE_USER,活跃客户,MODEL,2025-04-01,\N,1
C00002915,LOAN_RISK,风险客户,MODEL,2025-01-17,\N,1
C00002916,HIGH_QUALITY,优质客户,MODEL,2025-05-03,\N,1
C00002917,LOAN_RISK,风险客户,MODEL,2025-01-08,\N,1
C00002917,HIGH_QUALITY,优质客户,MODEL,2025-01-08,\N,1
C00002918,NEW_CUSTOMER,新客,MODEL,2025-04-22,\N,1
C00002918,VIP,VIP 客户,MODEL,2025-04-22,\N,1
C00002919,NEW_CUSTOMER,新客,MODEL,2025-04-23,\N,1
C00002919,ACTIVE_USER,活跃客户,MODEL,2025-04-23,\N,1
C00002920,LOAN_RISK,风险客户,MODEL,2025-01-05,\N,1
C00002920,NEW_CUSTOMER,新客,MODEL,2025-01-05,\N,1
C00002921,HIGH_QUALITY,优质客户,MODEL,2025-01-17,\N,1
C00002921,ACTIVE_USER,活跃客户,MODEL,2025-01-17,\N,1
C00002922,ACTIVE_USER,活跃客户,MODEL,2025-02-12,\N,1
C00002922,REFERRER,推荐人,MODEL,2025-02-12,\N,1
C00002924,VIP,VIP 客户,MODEL,2025-06-02,\N,1
C00002930,REFERRER,推荐人,MODEL,2025-01-19,\N,1
C00002930,ACTIVE_USER,活跃客户,MODEL,2025-01-19,\N,1
C00002934,LOAN_RISK,风险客户,MODEL,2025-02-05,\N,1
C00002935,LOAN_RISK,风险客户,MODEL,2025-01-16,\N,1
C00002935,REFERRER,推荐人,MODEL,2025-01-16,\N,1
C00002936,LOAN_RISK,风险客户,MODEL,2025-01-01,\N,1
C00002942,REFERRER,推荐人,MODEL,2025-01-30,\N,1
C00002942,ACTIVE_USER,活跃客户,MODEL,2025-01-30,\N,1
C00002944,HIGH_QUALITY,优质客户,MODEL,2025-01-24,\N,1
C00002948,HIGH_QUALITY,优质客户,MODEL,2025-01-05,\N,1
C00002948,ACTIVE_USER,活跃客户,MODEL,2025-01-05,\N,1
C00002954,LOAN_RISK,风险客户,MODEL,2025-05-05,\N,1
C00002954,ACTIVE_USER,活跃客户,MODEL,2025-05-05,\N,1
C00002957,ACTIVE_USER,活跃客户,MODEL,2025-01-30,\N,1
C00002957,REFERRER,推荐人,MODEL,2025-01-30,\N,1
C00002964,LOAN_RISK,风险客户,MODEL,2025-01-16,\N,1
C00002973,NEW_CUSTOMER,新客,MODEL,2025-01-16,\N,1
C00002980,VIP,VIP 客户,MODEL,2025-01-27,\N,1
C00002980,REFERRER,推荐人,MODEL,2025-01-27,\N,1
C00002982,VIP,VIP 客户,MODEL,2025-02-01,\N,1
C00002983,NEW_CUSTOMER,新客,MODEL,2025-04-04,\N,1
C00002983,VIP,VIP 客户,MODEL,2025-04-04,\N,1
C00002985,VIP,VIP 客户,MODEL,2025-01-24,\N,1
C00002985,LOAN_RISK,风险客户,MODEL,2025-01-24,\N,1
C00002996,ACTIVE_USER,活跃客户,MODEL,2025-03-08,\N,1
C00002996,LOAN_RISK,风险客户,MODEL,2025-03-08,\N,1
C00003000,ACTIVE_USER,活跃客户,MODEL,2025-06-01,\N,1
C00003000,REFERRER,推荐人,MODEL,2025-06-01,\N,1
C00003007,VIP,VIP 客户,MODEL,2025-01-08,\N,1
C00003007,LOAN_RISK,风险客户,MODEL,2025-01-08,\N,1
C00003011,ACTIVE_USER,活跃客户,MODEL,2025-04-28,\N,1
C00003011,LOAN_RISK,风险客户,MODEL,2025-04-28,\N,1
C00003018,LOAN_RISK,风险客户,MODEL,2025-01-16,\N,1
C00003024,VIP,VIP 客户,MODEL,2025-05-13,\N,1
C00003028,ACTIVE_USER,活跃客户,MODEL,2025-05-01,\N,1
C00003028,LOAN_RISK,风险客户,MODEL,2025-05-01,\N,1
C00003030,VIP,VIP 客户,MODEL,2025-01-26,\N,1
C00003031,VIP,VIP 客户,MODEL,2025-01-13,\N,1
C00003031,LOAN_RISK,风险客户,MODEL,2025-01-13,\N,1
C00003032,NEW_CUSTOMER,新客,MODEL,2025-06-14,\N,1
C00003032,VIP,VIP 客户,MODEL,2025-06-14,\N,1
C00003046,REFERRER,推荐人,MODEL,2025-04-30,\N,1
C00003046,ACTIVE_USER,活跃客户,MODEL,2025-04-30,\N,1
C00003047,ACTIVE_USER,活跃客户,MODEL,2025-03-09,\N,1
C00003047,REFERRER,推荐人,MODEL,2025-03-09,\N,1
C00003051,ACTIVE_USER,活跃客户,MODEL,2025-01-11,\N,1
C00003051,HIGH_QUALITY,优质客户,MODEL,2025-01-11,\N,1
C00003056,VIP,VIP 客户,MODEL,2025-05-01,\N,1
C00003056,HIGH_QUALITY,优质客户,MODEL,2025-05-01,\N,1
C00003057,LOAN_RISK,风险客户,MODEL,2025-04-02,\N,1
C00003057,NEW_CUSTOMER,新客,MODEL,2025-04-02,\N,1
C00003060,ACTIVE_USER,活跃客户,MODEL,2025-03-13,\N,1
C00003065,LOAN_RISK,风险客户,MODEL,2025-04-25,\N,1
C00003066,LOAN_RISK,风险客户,MODEL,2025-02-13,\N,1
C00003066,HIGH_QUALITY,优质客户,MODEL,2025-02-13,\N,1
C00003070,LOAN_RISK,风险客户,MODEL,2025-03-27,\N,1
C00003070,VIP,VIP 客户,MODEL,2025-03-27,\N,1
C00003078,LOAN_RISK,风险客户,MODEL,2025-02-11,\N,1
C00003078,HIGH_QUALITY,优质客户,MODEL,2025-02-11,\N,1
C00003079,REFERRER,推荐人,MODEL,2025-04-02,\N,1
C00003083,HIGH_QUALITY,优质客户,MODEL,2025-02-25,\N,1
C00003083,LOAN_RISK,风险客户,MODEL,2025-02-25,\N,1
C00003098,VIP,VIP 客户,MODEL,2025-01-31,\N,1
C00003102,REFERRER,推荐人,MODEL,2025-02-11,\N,1
C00003104,ACTIVE_USER,活跃客户,MODEL,2025-04-11,\N,1
C00003104,NEW_CUSTOMER,新客,MODEL,2025-04-11,\N,1
C00003106,HIGH_QUALITY,优质客户,MODEL,2025-01-23,\N,1
C00003106,VIP,VIP 客户,MODEL,2025-01-23,\N,1
C00003113,VIP,VIP 客户,MODEL,2025-01-09,\N,1
C00003113,HIGH_QUALITY,优质客户,MODEL,2025-01-09,\N,1
C00003115,ACTIVE_USER,活跃客户,MODEL,2025-04-03,\N,1
C00003119,LOAN_RISK,风险客户,MODEL,2025-02-08,\N,1
C00003120,ACTIVE_USER,活跃客户,MODEL,2025-01-09,\N,1
C00003120,VIP,VIP 客户,MODEL,2025-01-09,\N,1
C00003121,ACTIVE_USER,活跃客户,MODEL,2025-02-07,\N,1
C00003121,NEW_CUSTOMER,新客,MODEL,2025-02-07,\N,1
C00003123,VIP,VIP 客户,MODEL,2025-01-27,\N,1
C00003123,LOAN_RISK,风险客户,MODEL,2025-01-27,\N,1
C00003124,ACTIVE_USER,活跃客户,MODEL,2025-03-28,\N,1
C00003124,REFERRER,推荐人,MODEL,2025-03-28,\N,1
C00003127,VIP,VIP 客户,MODEL,2025-01-10,\N,1
C00003128,NEW_CUSTOMER,新客,MODEL,2025-02-07,\N,1
C00003131,ACTIVE_USER,活跃客户,MODEL,2025-04-27,\N,1
C00003132,NEW_CUSTOMER,新客,MODEL,2025-01-07,\N,1
C00003132,ACTIVE_USER,活跃客户,MODEL,2025-01-07,\N,1
C00003138,HIGH_QUALITY,优质客户,MODEL,2025-02-01,\N,1
C00003138,REFERRER,推荐人,MODEL,2025-02-01,\N,1
C00003141,LOAN_RISK,风险客户,MODEL,2025-02-03,\N,1
C00003142,NEW_CUSTOMER,新客,MODEL,2025-02-11,\N,1
C00003142,REFERRER,推荐人,MODEL,2025-02-11,\N,1
C00003151,ACTIVE_USER,活跃客户,MODEL,2025-01-12,\N,1
C00003153,NEW_CUSTOMER,新客,MODEL,2025-05-03,\N,1
C00003153,LOAN_RISK,风险客户,MODEL,2025-05-03,\N,1
C00003157,HIGH_QUALITY,优质客户,MODEL,2025-05-07,\N,1
C00003157,REFERRER,推荐人,MODEL,2025-05-07,\N,1
C00003158,VIP,VIP 客户,MODEL,2025-04-28,\N,1
C00003158,REFERRER,推荐人,MODEL,2025-04-28,\N,1
C00003160,VIP,VIP 客户,MODEL,2025-05-27,\N,1
C00003162,NEW_CUSTOMER,新客,MODEL,2025-05-05,\N,1
C00003162,VIP,VIP 客户,MODEL,2025-05-05,\N,1
C00003163,LOAN_RISK,风险客户,MODEL,2025-01-17,\N,1
C00003165,VIP,VIP 客户,MODEL,2025-05-19,\N,1
C00003165,ACTIVE_USER,活跃客户,MODEL,2025-05-19,\N,1
C00003168,REFERRER,推荐人,MODEL,2025-01-08,\N,1
C00003171,NEW_CUSTOMER,新客,MODEL,2025-02-01,\N,1
C00003171,LOAN_RISK,风险客户,MODEL,2025-02-01,\N,1
C00003175,LOAN_RISK,风险客户,MODEL,2025-02-15,\N,1
C00003179,HIGH_QUALITY,优质客户,MODEL,2025-02-15,\N,1
C00003181,ACTIVE_USER,活跃客户,MODEL,2025-05-17,\N,1
C00003181,HIGH_QUALITY,优质客户,MODEL,2025-05-17,\N,1
C00003183,NEW_CUSTOMER,新客,MODEL,2025-01-14,\N,1
C00003183,VIP,VIP 客户,MODEL,2025-01-14,\N,1
C00003190,REFERRER,推荐人,MODEL,2025-03-26,\N,1
C00003190,NEW_CUSTOMER,新客,MODEL,2025-03-26,\N,1
C00003191,VIP,VIP 客户,MODEL,2025-05-16,\N,1
C00003196,VIP,VIP 客户,MODEL,2025-04-12,\N,1
C00003196,HIGH_QUALITY,优质客户,MODEL,2025-04-12,\N,1
C00003206,ACTIVE_USER,活跃客户,MODEL,2025-04-18,\N,1
C00003206,LOAN_RISK,风险客户,MODEL,2025-04-18,\N,1
C00003207,ACTIVE_USER,活跃客户,MODEL,2025-01-25,\N,1
C00003207,REFERRER,推荐人,MODEL,2025-01-25,\N,1
C00003209,ACTIVE_USER,活跃客户,MODEL,2025-04-02,\N,1
C00003209,REFERRER,推荐人,MODEL,2025-04-02,\N,1
C00003217,LOAN_RISK,风险客户,MODEL,2025-04-30,\N,1
C00003217,ACTIVE_USER,活跃客户,MODEL,2025-04-30,\N,1
C00003221,REFERRER,推荐人,MODEL,2025-01-30,\N,1
C00003223,VIP,VIP 客户,MODEL,2025-01-13,\N,1
C00003228,LOAN_RISK,风险客户,MODEL,2025-04-29,\N,1
C00003229,ACTIVE_USER,活跃客户,MODEL,2025-02-08,\N,1
C00003230,REFERRER,推荐人,MODEL,2025-02-15,\N,1
C00003230,NEW_CUSTOMER,新客,MODEL,2025-02-15,\N,1
C00003231,LOAN_RISK,风险客户,MODEL,2025-04-25,\N,1
C00003231,HIGH_QUALITY,优质客户,MODEL,2025-04-25,\N,1
C00003235,NEW_CUSTOMER,新客,MODEL,2025-05-03,\N,1
C00003235,ACTIVE_USER,活跃客户,MODEL,2025-05-03,\N,1
C00003241,VIP,VIP 客户,MODEL,2025-06-08,\N,1
C00003246,NEW_CUSTOMER,新客,MODEL,2025-02-13,\N,1
C00003246,VIP,VIP 客户,MODEL,2025-02-13,\N,1
C00003247,ACTIVE_USER,活跃客户,MODEL,2025-02-15,\N,1
C00003247,VIP,VIP 客户,MODEL,2025-02-15,\N,1
C00003248,NEW_CUSTOMER,新客,MODEL,2025-04-06,\N,1
C00003249,ACTIVE_USER,活跃客户,MODEL,2025-02-26,\N,1
C00003249,HIGH_QUALITY,优质客户,MODEL,2025-02-26,\N,1
C00003250,REFERRER,推荐人,MODEL,2025-02-10,\N,1
C00003256,NEW_CUSTOMER,新客,MODEL,2025-01-24,\N,1
C00003259,ACTIVE_USER,活跃客户,MODEL,2025-05-03,\N,1
C00003261,REFERRER,推荐人,MODEL,2025-04-12,\N,1
C00003262,ACTIVE_USER,活跃客户,MODEL,2025-03-28,\N,1
C00003262,NEW_CUSTOMER,新客,MODEL,2025-03-28,\N,1
C00003263,LOAN_RISK,风险客户,MODEL,2025-02-08,\N,1
C00003263,REFERRER,推荐人,MODEL,2025-02-08,\N,1
C00003265,NEW_CUSTOMER,新客,MODEL,2025-02-13,\N,1
C00003281,REFERRER,推荐人,MODEL,2025-02-11,\N,1
C00003281,ACTIVE_USER,活跃客户,MODEL,2025-02-11,\N,1
C00003283,ACTIVE_USER,活跃客户,MODEL,2025-04-28,\N,1
C00003283,HIGH_QUALITY,优质客户,MODEL,2025-04-28,\N,1
C00003285,REFERRER,推荐人,MODEL,2025-04-14,\N,1
C00003289,REFERRER,推荐人,MODEL,2025-01-09,\N,1
C00003289,HIGH_QUALITY,优质客户,MODEL,2025-01-09,\N,1
C00003297,NEW_CUSTOMER,新客,MODEL,2025-01-24,\N,1
C00003297,ACTIVE_USER,活跃客户,MODEL,2025-01-24,\N,1
C00003299,HIGH_QUALITY,优质客户,MODEL,2025-05-09,\N,1
C00003300,VIP,VIP 客户,MODEL,2025-02-05,\N,1
C00003300,HIGH_QUALITY,优质客户,MODEL,2025-02-05,\N,1
C00003304,VIP,VIP 客户,MODEL,2025-06-07,\N,1
C00003305,REFERRER,推荐人,MODEL,2025-02-07,\N,1
C00003311,LOAN_RISK,风险客户,MODEL,2025-01-26,\N,1
C00003311,NEW_CUSTOMER,新客,MODEL,2025-01-26,\N,1
C00003312,LOAN_RISK,风险客户,MODEL,2025-01-13,\N,1
C00003313,NEW_CUSTOMER,新客,MODEL,2025-01-28,\N,1
C00003313,VIP,VIP 客户,MODEL,2025-01-28,\N,1
C00003315,ACTIVE_USER,活跃客户,MODEL,2025-04-27,\N,1
C00003321,NEW_CUSTOMER,新客,MODEL,2025-01-21,\N,1
C00003321,LOAN_RISK,风险客户,MODEL,2025-01-21,\N,1
C00003327,VIP,VIP 客户,MODEL,2025-01-25,\N,1
C00003327,LOAN_RISK,风险客户,MODEL,2025-01-25,\N,1
C00003328,ACTIVE_USER,活跃客户,MODEL,2025-03-25,\N,1
C00003329,VIP,VIP 客户,MODEL,2025-02-11,\N,1
C00003331,ACTIVE_USER,活跃客户,MODEL,2025-01-12,\N,1
C00003331,LOAN_RISK,风险客户,MODEL,2025-01-12,\N,1
C00003332,LOAN_RISK,风险客户,MODEL,2025-02-05,\N,1
C00003336,REFERRER,推荐人,MODEL,2025-01-29,\N,1
C00003337,LOAN_RISK,风险客户,MODEL,2025-05-05,\N,1
C00003337,REFERRER,推荐人,MODEL,2025-05-05,\N,1
C00003347,LOAN_RISK,风险客户,MODEL,2025-01-30,\N,1
C00003351,HIGH_QUALITY,优质客户,MODEL,2025-04-13,\N,1
C00003351,NEW_CUSTOMER,新客,MODEL,2025-04-13,\N,1
C00003352,REFERRER,推荐人,MODEL,2025-02-05,\N,1
C00003356,NEW_CUSTOMER,新客,MODEL,2025-05-17,\N,1
C00003356,ACTIVE_USER,活跃客户,MODEL,2025-05-17,\N,1
C00003358,NEW_CUSTOMER,新客,MODEL,2025-05-28,\N,1
C00003358,ACTIVE_USER,活跃客户,MODEL,2025-05-28,\N,1
C00003359,LOAN_RISK,风险客户,MODEL,2025-01-09,\N,1
C00003359,HIGH_QUALITY,优质客户,MODEL,2025-01-09,\N,1
C00003360,LOAN_RISK,风险客户,MODEL,2025-04-15,\N,1
C00003360,HIGH_QUALITY,优质客户,MODEL,2025-04-15,\N,1
C00003361,NEW_CUSTOMER,新客,MODEL,2025-01-06,\N,1
C00003361,VIP,VIP 客户,MODEL,2025-01-06,\N,1
C00003364,VIP,VIP 客户,MODEL,2025-04-26,\N,1
C00003370,REFERRER,推荐人,MODEL,2025-03-21,\N,1
C00003373,NEW_CUSTOMER,新客,MODEL,2025-01-19,\N,1
C00003376,ACTIVE_USER,活跃客户,MODEL,2025-01-10,\N,1
C00003378,ACTIVE_USER,活跃客户,MODEL,2025-04-19,\N,1
C00003378,HIGH_QUALITY,优质客户,MODEL,2025-04-19,\N,1
C00003379,REFERRER,推荐人,MODEL,2025-02-07,\N,1
C00003379,VIP,VIP 客户,MODEL,2025-02-07,\N,1
C00003388,ACTIVE_USER,活跃客户,MODEL,2025-02-11,\N,1
C00003388,REFERRER,推荐人,MODEL,2025-02-11,\N,1
C00003389,LOAN_RISK,风险客户,MODEL,2025-05-20,\N,1
C00003389,REFERRER,推荐人,MODEL,2025-05-20,\N,1
C00003391,LOAN_RISK,风险客户,MODEL,2025-02-12,\N,1
C00003395,REFERRER,推荐人,MODEL,2025-06-07,\N,1
C00003395,ACTIVE_USER,活跃客户,MODEL,2025-06-07,\N,1
C00003398,HIGH_QUALITY,优质客户,MODEL,2025-04-18,\N,1
C00003406,REFERRER,推荐人,MODEL,2025-03-28,\N,1
C00003407,REFERRER,推荐人,MODEL,2025-01-12,\N,1
C00003407,VIP,VIP 客户,MODEL,2025-01-12,\N,1
C00003408,REFERRER,推荐人,MODEL,2025-05-01,\N,1
C00003410,REFERRER,推荐人,MODEL,2025-04-26,\N,1
C00003411,LOAN_RISK,风险客户,MODEL,2025-01-16,\N,1
