customer_id,device_id,element_id,element_text,page_path,click_time,is_test_data
C00000364,D00000364,tab_product,确认,/product/list,2025-05-03 12:46:32,1
C00000364,D00000364,banner_promo,点我,/loan/repay,2025-04-29 21:50:10,1
C00000364,D00000364,btn_login,确认,/kyc,2025-03-29 22:32:36,1
C00000364,D00000364,btn_login,确认,/profile,2025-04-21 13:14:24,1
C00000364,D00000364,btn_login,点我,/profile,2025-05-17 15:24:39,1
C00000365,D00000365,tab_home,确认,/promo/list,2025-06-01 13:25:57,1
C00000365,D00000365,btn_apply,点我,/loan/repay,2025-05-13 21:58:53,1
C00000365,D00000365,tab_product,点我,/profile,2025-06-21 13:11:54,1
C00000365,D00000365,btn_apply,点我,/help,2025-06-04 12:49:36,1
C00000365,D00000365,btn_repay,取消,/product/list,2025-05-08 22:41:01,1
C00000365,D00000365,btn_confirm,点我,/promo/list,2025-05-29 20:36:23,1
C00000365,D00000365,link_help,取消,/product/detail,2025-05-03 13:58:19,1
C00000366,D00000366,banner_promo,点我,/help,2025-06-13 19:14:17,1
C00000366,D00000366,banner_promo,确认,/help,2025-05-31 12:06:00,1
C00000366,D00000366,banner_promo,确认,/help,2025-05-24 22:40:45,1
C00000367,D00000367,link_help,确认,/kyc,2025-05-05 20:44:01,1
C00000367,D00000367,link_help,点我,/product/detail,2025-04-15 22:59:02,1
C00000367,D00000367,btn_confirm,确认,/kyc,2025-04-12 21:13:26,1
C00000367,D00000367,tab_product,取消,/kyc,2025-04-28 13:01:04,1
C00000367,D00000367,btn_apply,取消,/home,2025-04-05 13:34:14,1
C00000367,D00000367,btn_repay,确认,/promo/list,2025-04-09 12:36:21,1
C00000368,D00000368,btn_apply,点我,/profile,2025-03-20 13:21:26,1
C00000368,D00000368,tab_home,点我,/kyc,2025-02-15 13:54:32,1
C00000368,D00000368,btn_login,取消,/help,2025-03-15 13:40:03,1
C00000368,D00000368,link_help,取消,/apply,2025-02-09 09:02:46,1
C00000368,D00000368,tab_home,取消,/promo/list,2025-04-14 13:01:49,1
C00000368,D00000368,btn_confirm,点我,/help,2025-04-05 02:54:04,1
C00000368,D00000368,banner_promo,取消,/product/list,2025-02-08 21:47:06,1
C00000368,D00000368,btn_login,取消,/product/list,2025-03-15 13:15:18,1
C00000368,D00000368,btn_login,点我,/kyc,2025-05-22 21:26:06,1
C00000368,D00000368,link_help,点我,/help,2025-03-14 21:06:31,1
C00000368,D00000368,btn_repay,点我,/loan/history,2025-03-03 20:25:17,1
C00000368,D00000368,btn_apply,点我,/home,2025-02-02 20:19:00,1
C00000368,D00000368,btn_apply,确认,/product/list,2025-04-15 22:37:32,1
C00000368,D00000368,link_help,点我,/loan/repay,2025-02-23 21:11:12,1
C00000368,D00000368,banner_promo,点我,/loan/history,2025-06-02 21:26:55,1
C00000368,D00000368,tab_home,取消,/apply,2025-02-03 13:15:35,1
C00000369,D00000369,btn_confirm,取消,/promo/list,2025-06-24 12:36:39,1
C00000369,D00000369,btn_repay,取消,/apply,2025-06-17 20:06:29,1
C00000369,D00000369,banner_promo,确认,/profile,2025-06-11 12:21:20,1
C00000369,D00000369,btn_confirm,确认,/apply,2025-06-24 06:40:11,1
C00000369,D00000369,tab_home,确认,/loan/history,2025-06-10 12:24:43,1
C00000369,D00000369,btn_confirm,点我,/promo/list,2025-06-13 16:00:32,1
C00000369,D00000369,btn_login,取消,/product/list,2025-06-14 09:15:41,1
C00000369,D00000369,tab_product,确认,/help,2025-06-16 13:26:08,1
C00000369,D00000369,tab_product,点我,/promo/list,2025-06-09 22:34:12,1
C00000369,D00000369,banner_promo,取消,/loan/repay,2025-06-11 22:15:34,1
C00000369,D00000369,tab_home,点我,/product/list,2025-06-16 12:34:22,1
C00000369,D00000369,btn_apply,确认,/profile,2025-06-13 00:16:49,1
C00000369,D00000369,btn_confirm,点我,/help,2025-06-22 13:33:20,1
C00000370,D00000370,banner_promo,点我,/apply,2025-02-07 21:47:59,1
C00000370,D00000370,link_help,确认,/promo/list,2025-02-05 22:49:34,1
C00000370,D00000370,btn_confirm,取消,/profile,2025-03-26 22:21:56,1
C00000370,D00000370,btn_login,取消,/help,2025-03-11 19:22:50,1
C00000370,D00000370,banner_promo,取消,/profile,2025-02-18 14:34:24,1
C00000370,D00000370,btn_login,确认,/kyc,2025-04-05 20:34:43,1
C00000370,D00000370,tab_home,点我,/product/detail,2025-02-09 21:45:12,1
C00000370,D00000370,tab_product,取消,/product/list,2025-01-24 19:39:54,1
C00000370,D00000370,btn_confirm,点我,/loan/history,2025-03-15 19:08:31,1
C00000370,D00000370,btn_repay,点我,/loan/repay,2025-02-22 12:07:37,1
C00000371,D00000371,tab_product,确认,/apply,2025-02-25 12:40:00,1
C00000371,D00000371,btn_confirm,点我,/help,2025-02-21 12:31:59,1
C00000371,D00000371,banner_promo,确认,/kyc,2025-01-30 02:39:05,1
C00000371,D00000371,tab_product,点我,/help,2025-03-27 02:40:35,1
C00000371,D00000371,link_help,取消,/apply,2025-02-06 12:05:49,1
C00000371,D00000371,btn_apply,点我,/profile,2025-02-16 13:21:21,1
C00000371,D00000371,btn_apply,取消,/profile,2025-03-22 18:15:19,1
C00000371,D00000371,banner_promo,点我,/apply,2025-01-29 12:41:17,1
C00000371,D00000371,btn_apply,点我,/help,2025-03-15 02:49:19,1
C00000371,D00000371,tab_product,点我,/promo/list,2025-06-24 13:31:11,1
C00000371,D00000371,btn_apply,确认,/product/list,2025-03-12 22:53:55,1
C00000371,D00000371,tab_product,取消,/loan/repay,2025-02-05 12:46:38,1
C00000372,D00000372,btn_confirm,点我,/loan/repay,2025-02-27 20:21:40,1
C00000373,D00000373,tab_product,点我,/product/detail,2025-03-09 15:44:29,1
C00000373,D00000373,tab_product,确认,/product/list,2025-03-14 16:36:34,1
C00000373,D00000373,btn_apply,取消,/apply,2025-04-12 21:27:23,1
C00000374,D00000374,btn_login,点我,/loan/repay,2025-03-16 22:07:22,1
C00000375,D00000375,banner_promo,取消,/kyc,2025-03-12 20:20:39,1
C00000375,D00000375,btn_apply,点我,/product/detail,2025-03-31 11:13:17,1
C00000375,D00000375,banner_promo,确认,/kyc,2025-05-01 21:13:59,1
C00000375,D00000375,btn_repay,点我,/product/list,2025-03-27 13:03:52,1
C00000375,D00000375,tab_home,确认,/profile,2025-05-05 10:24:25,1
C00000375,D00000375,banner_promo,取消,/product/detail,2025-03-26 19:34:48,1
C00000375,D00000375,banner_promo,确认,/product/list,2025-06-10 20:57:06,1
C00000375,D00000375,tab_home,确认,/product/list,2025-05-21 20:21:15,1
C00000375,D00000375,tab_home,点我,/product/detail,2025-03-19 19:35:27,1
C00000376,D00000376,btn_repay,确认,/product/detail,2025-03-05 12:07:11,1
C00000377,D00000377,link_help,点我,/product/list,2025-02-28 20:04:33,1
C00000377,D00000377,tab_product,点我,/loan/history,2025-04-08 13:48:36,1
C00000377,D00000377,btn_login,确认,/loan/history,2025-04-08 17:21:53,1
C00000377,D00000377,tab_home,确认,/loan/repay,2025-03-04 12:59:08,1
C00000377,D00000377,banner_promo,点我,/product/list,2025-02-18 22:14:06,1
C00000377,D00000377,btn_login,点我,/kyc,2025-03-13 22:21:18,1
C00000377,D00000377,btn_repay,确认,/kyc,2025-03-06 07:31:25,1
C00000377,D00000377,btn_confirm,取消,/product/list,2025-04-26 14:31:02,1
C00000377,D00000377,btn_repay,取消,/loan/history,2025-04-15 16:25:48,1
C00000377,D00000377,tab_product,点我,/home,2025-06-25 23:07:46,1
C00000377,D00000377,btn_repay,确认,/kyc,2025-03-11 22:59:18,1
C00000378,D00000378,btn_login,点我,/profile,2025-05-09 20:44:58,1
C00000378,D00000378,btn_confirm,点我,/profile,2025-05-20 13:32:13,1
C00000378,D00000378,tab_home,确认,/profile,2025-06-11 20:02:25,1
C00000378,D00000378,btn_apply,确认,/product/list,2025-05-30 21:47:28,1
C00000378,D00000378,btn_confirm,点我,/home,2025-05-18 22:53:54,1
C00000378,D00000378,tab_home,点我,/kyc,2025-05-26 10:23:54,1
C00000378,D00000378,banner_promo,点我,/help,2025-05-01 22:31:18,1
C00000378,D00000378,btn_apply,取消,/profile,2025-06-04 00:15:35,1
C00000379,D00000379,btn_confirm,点我,/product/list,2025-06-17 19:29:01,1
C00000379,D00000379,btn_login,确认,/loan/history,2025-05-26 19:19:42,1
C00000380,D00000380,btn_confirm,确认,/loan/repay,2025-03-10 21:08:29,1
C00000380,D00000380,banner_promo,点我,/product/detail,2025-04-27 11:39:10,1
C00000380,D00000380,tab_home,确认,/loan/history,2025-05-28 22:45:56,1
C00000380,D00000380,tab_product,取消,/product/detail,2025-04-20 19:19:56,1
C00000380,D00000380,btn_repay,确认,/apply,2025-02-11 09:38:45,1
C00000380,D00000380,btn_login,确认,/home,2025-03-05 12:23:53,1
C00000380,D00000380,tab_product,确认,/kyc,2025-04-04 12:36:32,1
C00000380,D00000380,btn_confirm,点我,/loan/repay,2025-05-17 12:01:09,1
C00000381,D00000381,link_help,取消,/apply,2025-03-30 09:34:45,1
C00000381,D00000381,btn_repay,确认,/loan/repay,2025-03-13 09:07:26,1
C00000381,D00000381,tab_home,确认,/help,2025-03-11 11:36:26,1
C00000381,D00000381,banner_promo,取消,/product/list,2025-04-27 20:08:49,1
C00000381,D00000381,btn_login,取消,/help,2025-04-14 14:12:02,1
C00000381,D00000381,tab_product,取消,/loan/history,2025-05-30 13:50:16,1
C00000381,D00000381,btn_login,点我,/home,2025-03-12 13:37:36,1
C00000382,D00000382,btn_login,点我,/apply,2025-05-24 21:00:21,1
C00000382,D00000382,tab_product,点我,/loan/repay,2025-05-15 11:05:56,1
C00000382,D00000382,banner_promo,确认,/profile,2025-05-15 22:20:08,1
C00000382,D00000382,tab_product,取消,/apply,2025-05-20 21:25:23,1
C00000382,D00000382,tab_product,确认,/loan/repay,2025-04-29 19:11:15,1
C00000382,D00000382,btn_apply,确认,/loan/history,2025-05-18 06:39:06,1
C00000383,D00000383,banner_promo,取消,/home,2025-01-10 12:25:22,1
C00000383,D00000383,link_help,点我,/loan/repay,2025-02-17 22:12:12,1
C00000383,D00000383,btn_apply,确认,/home,2025-03-06 20:41:54,1
C00000383,D00000383,banner_promo,点我,/apply,2025-05-04 22:02:00,1
C00000383,D00000383,btn_repay,点我,/home,2025-04-26 11:33:56,1
C00000383,D00000383,banner_promo,点我,/product/list,2025-04-23 11:01:06,1
C00000383,D00000383,tab_home,取消,/product/list,2025-06-14 12:33:34,1
C00000383,D00000383,link_help,取消,/apply,2025-02-26 00:03:13,1
C00000383,D00000383,btn_apply,确认,/home,2025-02-02 13:20:29,1
C00000383,D00000383,btn_login,点我,/kyc,2025-01-09 18:41:43,1
C00000383,D00000383,tab_product,取消,/kyc,2025-03-11 09:36:02,1
C00000384,D00000384,btn_login,取消,/profile,2025-05-29 20:49:20,1
C00000384,D00000384,tab_product,取消,/apply,2025-06-10 13:08:44,1
C00000384,D00000384,link_help,取消,/kyc,2025-05-29 17:04:05,1
C00000384,D00000384,btn_repay,点我,/apply,2025-06-18 22:28:48,1
C00000385,D00000385,link_help,取消,/home,2025-04-12 18:53:19,1
C00000385,D00000385,btn_apply,确认,/loan/history,2025-02-02 13:28:33,1
C00000385,D00000385,banner_promo,确认,/home,2025-04-25 20:07:01,1
C00000385,D00000385,link_help,点我,/product/detail,2025-05-06 19:41:24,1
C00000385,D00000385,banner_promo,确认,/apply,2025-02-24 22:40:44,1
C00000385,D00000385,tab_product,取消,/home,2025-02-25 20:49:06,1
C00000385,D00000385,btn_confirm,取消,/help,2025-02-04 12:06:33,1
C00000385,D00000385,tab_home,取消,/promo/list,2025-03-09 12:08:31,1
C00000385,D00000385,tab_home,点我,/loan/history,2025-03-23 08:41:29,1
C00000386,D00000386,btn_confirm,取消,/loan/repay,2025-04-26 22:49:29,1
C00000386,D00000386,btn_apply,点我,/profile,2025-05-03 12:17:37,1
C00000387,D00000387,btn_repay,点我,/promo/list,2025-05-31 19:28:27,1
C00000387,D00000387,btn_repay,取消,/profile,2025-05-05 17:55:32,1
C00000388,D00000388,btn_login,取消,/promo/list,2025-04-30 15:17:59,1
C00000388,D00000388,tab_home,点我,/promo/list,2025-06-03 12:01:03,1
C00000388,D00000388,tab_product,点我,/loan/repay,2025-05-05 21:39:37,1
C00000388,D00000388,btn_login,取消,/help,2025-06-03 22:57:54,1
C00000388,D00000388,btn_confirm,点我,/home,2025-05-18 16:49:03,1
C00000389,D00000389,btn_login,确认,/product/detail,2025-05-07 12:38:27,1
C00000389,D00000389,btn_repay,确认,/loan/repay,2025-03-22 20:08:26,1
C00000389,D00000389,tab_product,点我,/promo/list,2025-03-30 22:11:18,1
C00000389,D00000389,btn_login,取消,/home,2025-04-19 22:39:20,1
C00000389,D00000389,banner_promo,确认,/help,2025-04-29 20:16:44,1
C00000389,D00000389,btn_confirm,确认,/product/list,2025-04-12 22:19:43,1
C00000389,D00000389,btn_apply,点我,/kyc,2025-05-18 15:00:18,1
C00000389,D00000389,banner_promo,取消,/home,2025-04-15 13:15:49,1
C00000389,D00000389,btn_confirm,取消,/apply,2025-03-28 12:30:00,1
C00000389,D00000389,btn_repay,确认,/product/detail,2025-03-31 13:43:12,1
C00000389,D00000389,btn_login,点我,/help,2025-04-17 23:15:55,1
C00000390,D00000390,link_help,点我,/promo/list,2025-05-20 22:01:29,1
C00000390,D00000390,btn_login,确认,/apply,2025-05-25 18:14:03,1
C00000390,D00000390,btn_apply,点我,/promo/list,2025-04-26 22:11:33,1
C00000390,D00000390,btn_apply,点我,/loan/history,2025-04-18 18:04:21,1
C00000390,D00000390,btn_apply,取消,/product/detail,2025-06-04 06:00:35,1
C00000390,D00000390,btn_confirm,确认,/home,2025-05-21 10:18:36,1
C00000390,D00000390,btn_apply,取消,/apply,2025-05-10 22:54:37,1
C00000390,D00000390,btn_confirm,点我,/kyc,2025-05-05 22:14:37,1
C00000391,D00000391,btn_login,点我,/product/list,2025-06-15 16:28:41,1
C00000391,D00000391,tab_home,取消,/product/detail,2025-06-11 08:47:27,1
C00000392,D00000392,btn_repay,点我,/profile,2025-04-21 16:40:30,1
C00000392,D00000392,btn_confirm,点我,/promo/list,2025-03-29 21:52:34,1
C00000392,D00000392,tab_product,点我,/kyc,2025-05-08 22:50:29,1
C00000392,D00000392,tab_product,取消,/kyc,2025-05-07 20:01:44,1
C00000393,D00000393,btn_confirm,确认,/product/detail,2025-06-04 20:07:58,1
C00000393,D00000393,btn_repay,确认,/loan/repay,2025-05-05 16:34:48,1
C00000393,D00000393,btn_login,点我,/product/detail,2025-05-22 20:44:44,1
C00000393,D00000393,btn_confirm,点我,/promo/list,2025-05-14 21:26:47,1
C00000394,D00000394,btn_confirm,点我,/kyc,2025-05-05 22:44:29,1
C00000394,D00000394,tab_home,取消,/promo/list,2025-05-05 13:42:00,1
C00000395,D00000395,btn_confirm,取消,/help,2025-05-03 16:53:43,1
C00000395,D00000395,tab_product,取消,/loan/history,2025-05-09 14:36:33,1
C00000395,D00000395,tab_home,取消,/kyc,2025-04-07 12:34:51,1
C00000395,D00000395,tab_product,确认,/promo/list,2025-05-01 22:26:05,1
C00000395,D00000395,btn_login,点我,/promo/list,2025-05-08 20:39:18,1
C00000395,D00000395,banner_promo,确认,/product/detail,2025-06-13 06:32:17,1
C00000395,D00000395,tab_home,点我,/product/list,2025-05-25 09:15:17,1
C00000395,D00000395,btn_repay,确认,/help,2025-05-28 11:51:41,1
C00000395,D00000395,link_help,取消,/loan/repay,2025-06-10 20:11:55,1
C00000396,D00000396,btn_confirm,取消,/apply,2025-02-21 23:07:22,1
C00000396,D00000396,btn_login,取消,/apply,2025-01-31 08:47:47,1
C00000396,D00000396,btn_repay,点我,/loan/history,2025-05-28 22:16:13,1
C00000396,D00000396,btn_apply,确认,/kyc,2025-02-08 20:09:12,1
C00000396,D00000396,tab_home,点我,/home,2025-04-30 22:45:58,1
C00000396,D00000396,btn_confirm,取消,/product/detail,2025-03-11 10:27:45,1
C00000397,D00000397,banner_promo,确认,/home,2025-05-09 21:31:04,1
C00000397,D00000397,link_help,点我,/help,2025-01-30 21:06:10,1
C00000397,D00000397,link_help,确认,/product/list,2025-02-12 22:29:18,1
C00000397,D00000397,tab_home,取消,/loan/repay,2025-02-20 08:11:51,1
C00000397,D00000397,btn_apply,取消,/home,2025-04-09 12:26:25,1
C00000398,D00000398,btn_apply,点我,/kyc,2025-04-28 12:53:35,1
C00000398,D00000398,tab_home,点我,/home,2025-04-03 17:28:12,1
C00000398,D00000398,banner_promo,确认,/loan/history,2025-04-26 22:32:40,1
C00000398,D00000398,tab_home,点我,/promo/list,2025-04-20 21:33:25,1
C00000398,D00000398,link_help,取消,/loan/history,2025-04-13 21:49:50,1
C00000399,D00000399,tab_product,确认,/product/detail,2025-03-12 20:33:01,1
C00000399,D00000399,btn_confirm,确认,/product/detail,2025-01-15 22:41:17,1
C00000399,D00000399,tab_home,点我,/loan/history,2025-02-22 09:44:17,1
C00000399,D00000399,tab_product,取消,/loan/repay,2025-02-04 14:32:15,1
C00000399,D00000399,link_help,确认,/apply,2025-03-22 14:26:21,1
C00000399,D00000399,btn_login,确认,/product/detail,2025-03-05 20:08:39,1
C00000399,D00000399,tab_home,确认,/apply,2025-03-25 21:11:13,1
C00000399,D00000399,tab_home,确认,/product/list,2025-02-01 22:38:40,1
C00000399,D00000399,link_help,确认,/product/list,2025-03-28 16:26:20,1
C00000399,D00000399,link_help,取消,/loan/repay,2025-03-25 13:41:30,1
C00000399,D00000399,btn_confirm,确认,/promo/list,2025-04-30 22:05:36,1
C00000399,D00000399,tab_home,取消,/apply,2025-01-30 22:19:34,1
C00000400,D00000400,tab_home,确认,/loan/repay,2025-05-15 22:29:03,1
C00000400,D00000400,tab_product,点我,/loan/history,2025-06-15 09:16:22,1
C00000400,D00000400,btn_apply,取消,/kyc,2025-05-25 15:57:04,1
C00000400,D00000400,btn_login,取消,/kyc,2025-05-19 12:03:05,1
C00000400,D00000400,btn_login,点我,/home,2025-06-25 15:59:26,1
C00000400,D00000400,btn_confirm,取消,/product/detail,2025-05-16 13:37:26,1
C00000400,D00000400,btn_repay,取消,/home,2025-06-01 20:07:59,1
C00000400,D00000400,btn_login,点我,/help,2025-06-07 12:05:15,1
C00000400,D00000400,link_help,点我,/promo/list,2025-05-12 07:18:22,1
C00000401,D00000401,btn_confirm,取消,/promo/list,2025-03-09 22:54:34,1
C00000402,D00000402,btn_confirm,取消,/help,2025-06-22 22:08:01,1
C00000402,D00000402,tab_product,点我,/product/list,2025-05-30 07:08:46,1
C00000402,D00000402,link_help,确认,/loan/history,2025-06-04 19:42:24,1
C00000402,D00000402,btn_confirm,点我,/profile,2025-05-30 19:35:17,1
C00000402,D00000402,banner_promo,点我,/promo/list,2025-05-30 17:58:38,1
C00000402,D00000402,link_help,点我,/product/list,2025-06-20 21:50:26,1
C00000402,D00000402,btn_confirm,取消,/kyc,2025-05-26 13:46:05,1
C00000402,D00000402,btn_confirm,取消,/help,2025-06-03 13:26:58,1
C00000402,D00000402,btn_apply,确认,/product/detail,2025-06-07 22:05:50,1
C00000403,D00000403,tab_home,取消,/product/list,2025-05-15 11:36:03,1
C00000403,D00000403,tab_product,确认,/promo/list,2025-04-18 21:22:44,1
C00000403,D00000403,tab_product,点我,/loan/repay,2025-05-22 15:56:50,1
C00000403,D00000403,btn_repay,取消,/loan/history,2025-05-04 12:58:32,1
C00000403,D00000403,tab_home,点我,/loan/repay,2025-04-10 13:44:33,1
C00000404,D00000404,btn_repay,点我,/profile,2025-05-16 23:39:15,1
C00000404,D00000404,tab_product,确认,/apply,2025-05-07 22:10:06,1
C00000404,D00000404,link_help,点我,/loan/repay,2025-04-03 12:28:00,1
C00000404,D00000404,link_help,取消,/product/list,2025-04-07 19:18:07,1
C00000405,D00000405,banner_promo,点我,/home,2025-05-05 12:15:59,1
C00000405,D00000405,btn_repay,点我,/apply,2025-05-12 11:47:14,1
C00000405,D00000405,btn_confirm,点我,/profile,2025-06-23 18:25:35,1
C00000405,D00000405,link_help,确认,/product/detail,2025-06-02 12:24:57,1
C00000405,D00000405,btn_login,确认,/kyc,2025-05-10 07:42:13,1
C00000405,D00000405,btn_repay,点我,/promo/list,2025-05-31 13:36:02,1
C00000405,D00000405,tab_product,点我,/promo/list,2025-05-12 13:44:55,1
C00000405,D00000405,tab_home,取消,/loan/history,2025-05-07 22:25:08,1
C00000405,D00000405,btn_login,确认,/promo/list,2025-05-09 22:52:37,1
C00000405,D00000405,btn_login,确认,/loan/history,2025-05-29 14:13:00,1
C00000405,D00000405,tab_product,确认,/kyc,2025-05-26 21:43:37,1
C00000405,D00000405,tab_home,点我,/loan/history,2025-05-17 22:42:12,1
C00000405,D00000405,btn_login,取消,/kyc,2025-05-29 20:16:39,1
C00000405,D00000405,banner_promo,点我,/profile,2025-05-07 13:34:26,1
C00000406,D00000406,tab_product,取消,/promo/list,2025-05-12 23:59:27,1
C00000406,D00000406,btn_repay,点我,/home,2025-05-14 22:28:44,1
C00000406,D00000406,link_help,点我,/loan/history,2025-06-03 02:24:04,1
C00000406,D00000406,btn_repay,点我,/help,2025-05-17 18:55:44,1
C00000406,D00000406,btn_repay,确认,/profile,2025-06-02 13:22:55,1
C00000406,D00000406,btn_confirm,点我,/loan/history,2025-05-03 13:04:24,1
C00000406,D00000406,btn_login,取消,/promo/list,2025-05-12 22:53:54,1
C00000407,D00000407,banner_promo,取消,/apply,2025-06-21 16:43:27,1
C00000407,D00000407,tab_home,取消,/home,2025-06-17 09:38:55,1
C00000407,D00000407,tab_product,取消,/profile,2025-06-19 21:41:45,1
C00000407,D00000407,banner_promo,取消,/product/detail,2025-06-24 13:42:38,1
C00000408,D00000408,btn_confirm,取消,/apply,2025-06-10 13:28:33,1
C00000408,D00000408,btn_login,点我,/product/detail,2025-06-03 18:03:15,1
C00000408,D00000408,link_help,确认,/profile,2025-05-21 06:16:07,1
C00000409,D00000409,tab_home,取消,/help,2025-06-22 12:20:38,1
C00000409,D00000409,btn_repay,取消,/kyc,2025-06-18 10:10:18,1
C00000409,D00000409,btn_apply,确认,/kyc,2025-06-22 20:52:05,1
C00000409,D00000409,tab_home,点我,/home,2025-06-22 18:23:03,1
C00000409,D00000409,link_help,取消,/home,2025-06-20 12:31:12,1
C00000409,D00000409,btn_confirm,确认,/loan/repay,2025-06-28 12:48:30,1
C00000409,D00000409,link_help,取消,/kyc,2025-06-19 21:07:19,1
C00000409,D00000409,btn_apply,取消,/kyc,2025-06-25 12:45:12,1
C00000409,D00000409,btn_confirm,取消,/help,2025-06-19 20:57:44,1
C00000409,D00000409,tab_product,点我,/help,2025-06-23 01:54:51,1
C00000409,D00000409,btn_confirm,点我,/promo/list,2025-06-23 00:12:58,1
C00000410,D00000410,btn_login,确认,/loan/repay,2025-02-20 21:01:25,1
C00000410,D00000410,tab_home,取消,/promo/list,2025-02-24 10:48:07,1
C00000410,D00000410,banner_promo,取消,/kyc,2025-04-01 19:47:52,1
C00000410,D00000410,btn_apply,取消,/apply,2025-03-14 21:20:22,1
C00000410,D00000410,link_help,确认,/help,2025-03-10 22:36:17,1
C00000410,D00000410,link_help,取消,/profile,2025-02-19 09:17:08,1
C00000410,D00000410,btn_apply,取消,/product/list,2025-05-15 12:34:44,1
C00000410,D00000410,banner_promo,取消,/product/detail,2025-02-20 17:44:34,1
C00000410,D00000410,banner_promo,点我,/help,2025-03-13 22:38:55,1
C00000410,D00000410,tab_home,点我,/product/detail,2025-04-14 12:27:58,1
C00000410,D00000410,banner_promo,取消,/home,2025-04-10 22:34:29,1
C00000411,D00000411,banner_promo,点我,/promo/list,2025-02-22 12:27:52,1
C00000411,D00000411,tab_product,点我,/loan/history,2025-02-18 15:16:13,1
C00000411,D00000411,tab_home,确认,/loan/repay,2025-04-24 20:54:12,1
C00000412,D00000412,btn_confirm,确认,/home,2025-05-11 12:13:33,1
C00000412,D00000412,tab_home,取消,/help,2025-05-29 20:44:35,1
C00000412,D00000412,banner_promo,确认,/loan/repay,2025-05-26 01:03:47,1
C00000412,D00000412,tab_home,点我,/loan/repay,2025-05-18 13:07:38,1
C00000412,D00000412,link_help,确认,/loan/history,2025-05-26 18:18:16,1
C00000412,D00000412,btn_confirm,点我,/home,2025-05-26 22:53:37,1
C00000412,D00000412,btn_confirm,点我,/kyc,2025-05-14 19:50:38,1
C00000412,D00000412,tab_product,确认,/profile,2025-05-24 19:19:50,1
C00000413,D00000413,tab_home,确认,/promo/list,2025-05-17 12:13:59,1
C00000413,D00000413,tab_home,取消,/loan/repay,2025-04-10 19:54:13,1
C00000413,D00000413,btn_login,点我,/kyc,2025-05-10 20:49:47,1
C00000413,D00000413,btn_apply,取消,/loan/repay,2025-04-28 12:54:11,1
C00000413,D00000413,btn_repay,取消,/kyc,2025-05-01 14:57:54,1
C00000413,D00000413,tab_home,取消,/help,2025-04-28 22:20:58,1
C00000413,D00000413,tab_home,确认,/kyc,2025-05-13 12:10:32,1
C00000413,D00000413,tab_home,点我,/profile,2025-04-13 15:13:19,1
C00000413,D00000413,link_help,确认,/help,2025-06-07 15:50:56,1
C00000413,D00000413,tab_home,点我,/profile,2025-06-13 22:57:14,1
C00000414,D00000414,btn_login,点我,/help,2025-04-15 09:30:21,1
C00000415,D00000415,tab_product,点我,/help,2025-05-13 13:45:04,1
C00000415,D00000415,btn_login,取消,/profile,2025-05-01 13:41:29,1
C00000415,D00000415,btn_apply,取消,/loan/history,2025-04-10 12:42:38,1
C00000416,D00000416,btn_apply,确认,/kyc,2025-02-25 19:03:37,1
C00000416,D00000416,tab_home,取消,/product/detail,2025-05-16 20:27:15,1
C00000416,D00000416,tab_product,点我,/promo/list,2025-02-24 19:23:03,1
C00000417,D00000417,banner_promo,取消,/product/detail,2025-06-07 12:42:31,1
C00000417,D00000417,btn_login,取消,/product/detail,2025-05-12 13:47:17,1
C00000417,D00000417,tab_home,取消,/product/list,2025-05-31 11:00:23,1
C00000417,D00000417,btn_login,确认,/kyc,2025-06-03 22:56:14,1
C00000417,D00000417,tab_home,取消,/promo/list,2025-05-29 11:21:52,1
C00000417,D00000417,banner_promo,点我,/loan/history,2025-05-29 00:55:23,1
C00000417,D00000417,btn_apply,确认,/loan/repay,2025-05-10 14:30:20,1
C00000417,D00000417,btn_repay,确认,/product/list,2025-05-18 20:00:35,1
C00000417,D00000417,btn_confirm,确认,/loan/repay,2025-06-02 13:14:53,1
C00000418,D00000418,link_help,取消,/product/list,2025-05-19 12:31:59,1
C00000418,D00000418,tab_product,确认,/loan/history,2025-06-05 13:56:22,1
C00000419,D00000419,btn_repay,确认,/home,2025-06-16 20:14:48,1
C00000420,D00000420,btn_confirm,取消,/help,2025-06-05 01:04:16,1
C00000420,D00000420,tab_product,确认,/product/detail,2025-03-09 21:57:30,1
C00000420,D00000420,btn_repay,点我,/kyc,2025-03-11 12:13:51,1
C00000420,D00000420,link_help,取消,/profile,2025-03-10 00:41:08,1
C00000420,D00000420,tab_product,确认,/product/detail,2025-04-07 11:59:07,1
C00000421,D00000421,banner_promo,点我,/help,2025-06-15 00:28:38,1
C00000422,D00000422,btn_confirm,确认,/loan/history,2025-04-20 12:47:24,1
C00000422,D00000422,banner_promo,点我,/loan/history,2025-03-20 20:26:18,1
C00000422,D00000422,tab_product,确认,/promo/list,2025-05-04 21:57:32,1
C00000422,D00000422,tab_product,取消,/product/list,2025-03-29 02:04:43,1
C00000422,D00000422,btn_repay,取消,/product/detail,2025-05-20 08:29:04,1
C00000422,D00000422,btn_repay,点我,/promo/list,2025-04-09 20:48:04,1
C00000422,D00000422,btn_login,取消,/product/list,2025-04-23 22:25:48,1
C00000422,D00000422,btn_login,点我,/home,2025-03-17 21:27:05,1
C00000422,D00000422,btn_confirm,点我,/profile,2025-04-06 14:49:55,1
